,Name,Industry,Revenue,Purchase Price,Currency,SDE,Cash Flow,EBITDA,Margin,Multiple,URL,Product ID,City,State,Number of Employees,Date Added,Year Established,Listed By,Listing Financials,Listing Description,Listing Details,Type of Listing,ChatGPT Brief Analysis,ChatGPT Rating
1601,Physician Ownership Opportunity -for RENT or SALE ASC in Sugarland TX,Surgical Center,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/physician-ownership-opportunity-for-rent-or-sale-asc-in-sugarland-tx/2204085/,2204085,Sugar Land,Texas,,Added Anytime,,,"{'Asking Price:': '$350,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': 'N/A', 'Established:': 'N/A'}","Looking for higher reimbursement?  Why give your labor to a hospital – make it yourself!  Exciting opportunity for a surgeon who wants to make more- own your own center located in Sugarland TX, with easy access from Houston. 50% ownership for $350,000, 100% ownership for $750,000.  Invest in a fully built Surgical Center with Equipment and License.  Perfect for many specialties. OWNER FINANCING possible. RENTING is also an option. Office space, exam rooms, reception areas, fully equipped surgical center and supplies. Turn Key Surgical Center with Equipment and License","{'Location:': 'Sugar Land, TX', 'Real Estate:': 'Leased', 'Building SF:': 'N/A', 'Lease Expiration:': 'N/A', 'Business Website:': 'https://lexingtonplasticsurgeons.com/'}",Business Opportunity,"Based on available information, there is potential in this acquisition as it pertains to a fully built and operational Surgical Center. However, the lack of crucial financial details like revenue, cash flow, SDE and EBITDA cast uncertainty on the viability of this business as per Cayuga Lake Capital acquisition criteria. Further information would be needed for a thorough investment analysis.",5.0
1602,Donuts & Kolaches shop on a busy street!,Food Services,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/donuts-and-kolaches-shop-on-a-busy-street/2318064/,2318064,Houston,Texas,,Added Anytime,,,"{'Asking Price:': '$110,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$2,000', 'Established:': 'N/A'}","Donuts & Kolaches shop on a busy street! Donuts & Kolaches shop on a busy street! This donut shop is located in a business park near 290 & Dacoma  St. This donut shop has been operating for 10 years, and it has become the local’s favorite. It is near the business park, so there’s a constant foot traffic. The owner is willing to train the buyer for 14 days. The rent is $2000 for 1300sqft. Please remember that the seller will not show any financials, as it is an Asset only sale. Its second generation set up will allow anyone to convert it into a restaurant or catering service or keep the same line of work as a donut shop. If you are looking for a donuts shop or any sort of business within the food industry, you don't need to look any further.","{'Location:': 'Houston, TX', 'Real Estate:': 'Leased', 'Building SF:': '1,500', 'Lease Expiration:': '12/6/2026'}",Business Opportunity,"The business is located in a well-trafficked area near a business park, potentially promising steady customer flow. Lack of financial details in the listing, however, makes the profitability of the business uncertain. This, coupled with the niche focus of the business on donuts and kolaches, could limit the appeal for potential investors. Unfortunately, it does not meet the Cayuga Lake Capital Acquisition Criteria due to indefinite revenue and seller earnings.",2.0
1603,"$450,000 Home Health Agency in the Dallas/North Texas Area",Home Health Agency,,,USD,300000,,,,,https://www.bizbuysell.com/Business-Opportunity/450-000-home-health-agency-in-the-dallas-north-texas-area/2317933/,2317933,Commerce,Texas,,Added Anytime,,DFW Business Brokers,"{'Asking Price:': '$450,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Established:': 'N/A'}","Licensed Home Health Agency-Region 3 - $450,000!! PRICE REDUCED TO $450,000!! Licensed and Certified Home Health Agency in Region 3 with Great Revenue and Profits.  Sustained Revenue and Profits over many years looking for a new owner. Current owners are moving in a different direction.  This gives you an excellent opportunity to acquire an established Home Health Agency with a long stream of Revenue and Profits. This agency has established business in Regions 3 & 4.  Owner pay and net profit approximately $300,000 per year.  No issues and ready with a current census of 43. Great Revenue and Profits over many years assure you that if you want more it is there for the taking.  Everything in place to continue as is or grow the revenue and profits to your desired comfort level.  Average owner pay and net profits over the last 3 years are approximately $300,000. Business hours 800a-500p This is not an offer to sell securities. This is not a solicitation to sell securities. Listing Broker – DFW Business Brokers. For more information, contact Don Harman, Principal CONTACT us TODAY as this agency will go quickly……………….","{'Location:': 'Commerce, TX', 'Facilities:': 'Relocatable', 'Competition:': 'The Texas population and economy is one of the very best in the US.  With continued growth and excellent business atmosphere you can control your own growth rate and profitability.', 'Growth & Expansion:': 'Whether this is your first agency or an addition to your network, you need to look at this agency as it has the potential to expand in many directions.  With a great current bottom-line You decide how big you want to be.  Everything is in place to continue or grow as is.', 'Support & Training:': 'Owner will stay 2 weeks if needed', 'Reason for Selling:': 'Owner to do other interests'}",Business Opportunity,"Based on the Cayuga Lake Capital Acquisition Criteria the current business lacks some information on financials like cash flow, EBITDA, and revenue. The business has a profitable history, but there's no clarity on the operating history. The Desire for the owner to shift interests might indicate they are seeking to retire or reduce their involvement, which aligns with the owner profile requirement.",5.0
1604,SG 10698 Texas Plainview Branded Gas Station C Store,Gas Station/Convenience Store,2600000,2600000,USD,,225000,,0.0865,11.5556,https://www.bizbuysell.com/Business-Opportunity/sg-10698-texas-plainview-branded-gas-station-c-store/2317857/,2317857,Plainview,Texas,,Added Anytime,,,"{'Asking Price:': '$250,000', 'Cash Flow:': '$225,000', 'Gross Revenue:': '$2,600,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$90,000*', 'Rent:': '$5,000 per Month', 'Established:': 'N/A'}","Branded Gas Station, C-Store in Plainview, TX – Profitable Business Opportunity Can you find a Branded Gas Station in Plainview, Texas? This company-operated Gas Station with C-Store and Deli offers a turnkey opportunity for an experienced operator or family. This business is in a prime location and ready for expansion and further profitability. Key Highlights SG # 10698 Business Type: Gas Station, Convenience Store Building Size/Type: 2,500 sq. ft. stand-alone building Financial Details Listing Price: $250,000 plus inventory Inventory Value: $90,000 +/- Annual Gross Sales: Over $2,600,000 Annual Owner Profits: Over $225,000 (including manager salary) Monthly Rent: $5,000 Revenue Streams Merchandise Sales: $90,000 average monthly sales with high profit margins Gas Sales: 40,000 gallons per month, with a 3-cent commission per gallon (managed by gas distributor) Additional Income: Lottery, ATM, propane sales, cigarettes, and other rebates Why Choose This Branded Gas Station? Low Maintenance: Gas distributor handles all outside and gas-related equipment maintenance High Traffic Area: Prime location with steady customer flow Expansion Potential: 2,500 sq. ft. building allows for additional profit centers Turnkey Operation: Ideal for owner-operators or families looking for a profitable business","{'Location:': 'Hale County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,500', 'Lease Expiration:': 'N/A', 'Facilities:': '2,500 sq. ft. stand-alone building', 'Support & Training:': '2 weeks', 'Reason for Selling:': 'company looking for operators'}",Business Opportunity,"The business falls within Cayuga Lake Capital's acquisition criteria with respect to revenue and earnings. However, information about the company's history and the owner's profile is missing, making it difficult to fully validate the suitability for acquisition. Given the current information, the business presents potential for expansion and could be a profitable acquisition, provided it has a stable operating history and satisfies other non-financial expectations of Cayuga Lake Capital.",7.0
1605,SG 10697 Texas Sweetwater Branded Gas Station C Store,Gas Station,1750000,1750000,USD,235000,235000,,0.1343,7.4468,https://www.bizbuysell.com/Business-Opportunity/sg-10697-texas-sweetwater-branded-gas-station-c-store/2317843/,2317843,Sweetwater,Texas,,Added Anytime,,Company looking for operators,"{'Asking Price:': '$250,000', 'Cash Flow:': '$235,000', 'Gross Revenue:': '$1,750,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Rent:': '$5,000 per Month', 'Established:': 'N/A'}","Branded Gas Station, C-Store in Sweetwater, TX – Profitable Business Opportunity Can you find a Branded Gas Station in Sweetwater, Texas? This company-operated Gas Station with C-Store and Deli offers a turnkey opportunity for an experienced operator or family. This business is in a prime location and ready for expansion and further profitability. Key Highlights SG # 10697 Business Type: Gas Station, Convenience Store Building Size/Type: 2,500 sq. ft. stand-alone building Financial Details Listing Price: $250,000 plus inventory Inventory Value: $90,000 +/- Annual Gross Sales: Over $1,750,000 Annual Owner Profits: Over $235,000 (including manager salary) Monthly Rent: $5,000 Revenue Streams Merchandise Sales: $95,000 average monthly sales with high profit margins Gas Sales: 15,000 gallons per month, with a 3-cent commission per gallon (managed by gas distributor) Additional Income: Lottery, ATM, propane sales, cigarettes, and other rebates Why Choose This Branded Gas Station? Low Maintenance: Gas distributor handles all outside and gas-related equipment maintenance High Traffic Area: Prime location with steady customer flow Expansion Potential: 2,500 sq. ft. building allows for additional profit centers Turnkey Operation: Ideal for owner-operators or families looking for a profitable business","{'Location:': 'Nolan County, TX', 'Real Estate:': 'Leased', 'Building SF:': '2,500', 'Lease Expiration:': 'N/A', 'Facilities:': '2,500 sq. ft. stand-alone building', 'Support & Training:': '2 weeks', 'Reason for Selling:': 'Company looking for operators'}",Business Opportunity,"The business shows substantial revenues and cash flows, which, combined with the low asking price, represent a high earnings multiple. The prime location and potential for expansion could enable further growth. However, the financials fall short of Cayuga Lake Capital's acquisition criteria, particularly in terms of revenue, while the listing lacks information on the number of employees and the year of establishment. This may indicate potential risks for buyers.",6.0
1606,SG 10696 Texas Amarillo Branded Gas Station C Store,Gas Station and Convenience Store,1350000,1350000,USD,,140000,,0.1037,9.6429,https://www.bizbuysell.com/Business-Opportunity/sg-10696-texas-amarillo-branded-gas-station-c-store/2317829/,2317829,Amarillo,Texas,,Added Anytime,,Company,"{'Asking Price:': '$150,000', 'Cash Flow:': '$140,000', 'Gross Revenue:': '$1,350,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$60,000*', 'Rent:': '$4,000 per Month', 'Established:': 'N/A'}","Branded Gas Station, C-Store in Amarillo, TX – Profitable Business Opportunity Can you find a Branded Gas Station in Amarillo, Texas? This company-operated Gas Station with C-Store and Deli offers a turnkey opportunity for an experienced operator or family. This business is in a prime location and ready for expansion and further profitability. Key Highlights SG # 10696 Business Type: Gas Station, Convenience Store Building Size/Type: 2,000 sq. ft. stand-alone building Financial Details Listing Price: $150,000 plus inventory Inventory Value: $60,000 +/- Annual Gross Sales: Over $1,350,000 Annual Owner Profits: Over $140,000 (including manager salary) Monthly Rent: $4,000 Revenue Streams Merchandise Sales: $60,000 average monthly sales with high profit margins Gas Sales: 18,000 gallons per month, with a 3-cent commission per gallon (managed by gas distributor) Additional Income: Lottery, ATM, propane sales, cigarettes, and other rebates Why Choose This Branded Gas Station? Low Maintenance: Gas distributor handles all outside and gas-related equipment maintenance High Traffic Area: Prime location with steady customer flow Expansion Potential: 2,000 sq. ft. building allows for additional profit centers Turnkey Operation: Ideal for owner-operators or families looking for a profitable business","{'Location:': 'Randall County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '2,000', 'Lease Expiration:': 'N/A', 'Facilities:': '2,000 sq. ft. stand-alone building', 'Support & Training:': '2 weeks at no cost to buyer', 'Reason for Selling:': 'Company looking for good operators'}",Business Opportunity,"The business fits with Cayuga Lake Capital's acquisition criteria as it has a stable and high cash flow with a potential for expansion and further profitability. However, the business lacks information on a few points such as the number of employees and year established which brings some uncertainty. From the description, the current owner seems motivated to sell and transition, which aligns with Cayuga Lake Capital's owner profile criteria.",7.0
1607,SG 10695 TEXAS Muleshoe Branded Gas Station C Store,Gas Station and Convenience Store,3500000,3500000,USD,350000,350000,,0.1,10.0,https://www.bizbuysell.com/Business-Opportunity/sg-10695-texas-muleshoe-branded-gas-station-c-store/2317815/,2317815,Muleshoe,Texas,,Added Anytime,,Company,"{'Asking Price:': '$400,000', 'Cash Flow:': '$350,000', 'Gross Revenue:': '$3,500,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$150,000*', 'Rent:': '$9,000 per Month', 'Established:': 'N/A'}","Branded Gas Station, C-Store, and Deli in Muleshoe, TX – Profitable Business Opportunity Would you be able to find a Branded Gas Station in Muleshoe, Texas? This company-operated Gas Station with C-Store and Deli offers a turnkey opportunity for an experienced operator or family. This business is situated in a prime location and ready for expansion and further profitability. Key Highlights SG # 10695 Business Type: Gas Station, Convenience Store Building Size/Type: 3,000 sq. ft. stand-alone building Financial Details Listing Price: $400,000 plus inventory Inventory Value: $150,000 +/- Annual Gross Sales: Over $3,500,000 Annual Owner Profits: Over $350,000 (including manager salary) Monthly Rent: $9,000 Revenue Streams Merchandise Sales: $150,000 average monthly sales with high profit margins Gas Sales: 46,000 gallons per month, with a 3-cent commission per gallon (managed by gas distributor) Additional Income: Lottery, ATM, propane sales, cigarettes, and other rebates Why Choose This Branded Gas Station? Low Maintenance: Gas distributor handles all outside and gas-related equipment maintenance High Traffic Area: Prime location with steady customer flow Expansion Potential: 3,000 sq. ft. building allows for additional profit centers Turnkey Operation: Ideal for owner-operators or families looking for a profitable business","{'Location:': 'Bailey County, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '3,000', 'Lease Expiration:': 'N/A', 'Facilities:': '3,000 sq. ft. stand-alone building', 'Support & Training:': '2 weeks at no cost to buyer', 'Reason for Selling:': 'Company looking for good operators'}",Business Opportunity,"This business fits into the Cayuga Lake Capital acquisition criteria, with a strong cash flow and revenue stream within the preferred range. The business also offers promising potential for growth and the owner appears to be looking for operational transition, another cue fitting the criteria. However, the established history of the business isn't clearly mentioned, potentially reflecting a risk to the business' stability.",8.0
1608,Established Liquor Store for Sale (Business ONLY),Liquor Store,325000,325000,USD,,0,,0.0,,https://www.bizbuysell.com/Business-Opportunity/established-liquor-store-for-sale-business-only/2301222/,2301222,Richmond,Texas,2.0,Added Anytime,2016.0,Owner,"{'Asking Price:': '$75,000', 'Cash Flow:': '$0', 'Gross Revenue:': '$325,000', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$225,000*', 'Rent:': 'N/A', 'Established:': '2016'}","Established Liquor Store in Richmond, TX Seize the opportunity to own a successful liquor store located in a prime area near the Westpark Toll Road! This well-established business boasts a loyal customer base and strong financial performance. Key Features: Prime Location: High visibility and foot traffic, conveniently located for commuters. Diverse Inventory: Wide selection of spirits, wines, and craft beers to cater to all tastes. Loyal Customers: Established reputation in the community with a growing clientele. Room for Growth: Potential to expand product lines and services, such as delivery or online sales. Financials: Strong revenue and profit margins. Detailed financial information available upon request.","{'Location:': 'Richmond, TX', 'Inventory:': 'Not included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '1,400', 'Lease Expiration:': '12/1/2026', 'Employees:': '2', 'Support & Training:': 'Seller will provide training', 'Reason for Selling:': 'Owner is ready to retire and pass on this thriving business to a new owner.'}",Business Opportunity,"This business has a stable revenue within the acquisition criteria set by Cayuga Capital, but lacks sufficient information on Seller Discretionary Earnings (SDE). It's a well-established business with a loyal customer base, meeting the Company preference. However, the current owner intends to fully retire and the cash flow is null, which might present a risk in terms of continuity and future profitability.",5.0
1609,High Complexity PCR Lab Austin TX -  BCBS TX Contract -Ready Jan 2025,Medical lab,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/high-complexity-pcr-lab-austin-tx-bcbs-tx-contract-ready-jan-2025/2270253/,2270253,Austin,Texas,2.0,Added Anytime,2021.0,,"{'Asking Price:': '$445,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': '$199,000', 'Rent:': '$1,800 per Month', 'Established:': '2021'}","Established High Complexity Lab with BCBS TX CONTRACT (This is a CLOSED Contract and near impossible to obtain!!!) – Amazing Austin Location–  Virgin CLIA -- Ready to bill in January 2025 – NEW EQUIPMENT – MEDICARE AND TX MEDICAID – Lab Tech & Lab Director In Place -- Additional credentials and contracts can be obtained prior to close This High Complexity Texas Laboratory is set up for molecular testing and is ideal for someone who wants a turnkey set-up (with CLIA, Medicare, and Medicaid, Lab Director, Lab Technologist, and most importantly BCBS TX) to start doing molecular testing immediately in the most beneficial MAC for molecular testing. This would save almost two years (maybe more) from having to set up the lab and get CLIA, Medicare, and Medicaid. New owner can start billing day 1! This lab has no billing, so the new owners will accept no risk with a stock sale to keep the insurance contracts. BCBS alone can take years, and the BCBS TX contract is essentially impossible to obtain since they aren’t accepting new laboratories. Laboratories with no equipment, staff or space with BCBS routinely go for upwards of $250,000 alone! Also, ideally, such a lab should not have run too many samples to avoid risks or audits and claw-backs, which our lab has zero samples which is verifiable during due diligence! We are a two-person ownership group who also own a lab in North Carolina (our home state) which has seen significant growth and requires too much of our time to provide the appropriate attention to the Austin Market. We are happy to stay on board on a consultative basis for fee. The opportunity in the Austin market cannot be overstated. We have made over 50 connections with long term care communities in the area and well over 2/3’s of them are in the market for a new lab. Most are sending samples all the way to Houston. There is no competition in this market outside of Lab Corp. The new owners will inherit a full go-to-market strategy with our contact list as well as our vast sales experience to gain new clients should you choose. We also have all vendor relations lined up to pass over to the new owner so you can start running samples day 1. We are even open to a reference agreement from our NC location. The new owners can take over the lease in Austin or move the laboratory. The location couldn't be better for a PCR lab. One mile into downtown Austin, less than 10 miles from over 15 assisted living facilities. It is ripe to bring precision PCR technology into the area. Not to mention there are over 25 community clinics in the area and we have the Medicaid contract! INSURANCES ------------------- The Lab is in network with Medicare, Texas Medicaid, and Blue Cross Blue Shield Texas. ASSETS The Lab is well-equipped with – PCR Analyzer – Biosafety cabinets – Pipettes, Large hood, inventory of supplies – Computers, monitors, desks, chairs – Refrigerator, Freezer, etc. – We have a number of additional analyzers in NC we can send as well!!","{'Location:': 'Austin, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Leased', 'Building SF:': '850', 'Lease Expiration:': '12/31/2024', 'Employees:': '2', 'Financing:': 'Flexible terms possible'}",Business Opportunity,"This Medical Lab in Austin, Texas is a high complexity laboratory set up for molecular testing, giving it potential for high recurring revenue and customer loyalty. However, it is not meeting the Cayuga Lake Capital Acquisition Criteria, financially, as there is no reported revenue, cash flow, or EBITDA. The Lab also falls short of the preferred stable operating history of 5+ years.",4.0
1610,Diesel/auto/machine Shop. Willing to finance,Mechanical Workshops,,,USD,,,,,,https://www.bizbuysell.com/Business-Opportunity/diesel-auto-machine-shop-willing-to-finance/1804579/,1804579,Bryan,Texas,4000.0,Added Anytime,1983.0,,"{'Asking Price:': '$700,000', 'Cash Flow:': 'N/A', 'Gross Revenue:': 'N/A', 'EBITDA:': 'N/A', 'FF&E:': 'N/A', 'Inventory:': 'N/A', 'Real Estate:': 'N/A', 'Established:': '1983'}","40' x 100' Kirby steel building on 1.1 acre, 40ft. of concrete skirting on side and 20ft.in back of shop. Climate controlled machine room, seperate office, a built-in apartment and plenty of upstairs storage space. Shop has 6 one of a kind rotating lift / hoists (2 - 1/2 ton hoists in machine shop and 4- 2 ton hoists in main shop) and 1 - 2 ton hoist in back of shop (outside) and a large stationary lift w /extra large hoist that rolls forward and back. Machine shop has a Norman 467 crankshaft re-grinder w / 3 grinder wheels and original operating manual, machine can grind small crankshafts up to 8 ft, wiped down before each use and well taken care of. 3 Van Norman portable boring bars (small, medium & large) w / manuals, 2 lathes (small and large). 1 Cincinnati upright mill (small issue), 1 Blue Point valve grinder, Peterson surface grinder, 1 Kwik-Way 860L surface grinder, 1 Kwik Way rod bushing boring machine, 1 Sunnen precision honing machine, 1 portable align- boring kit, valve seat removing kit, drill press, crankshaft inventory (mainly large diesel shafts) some ground ready to go. Window A/C unit and mounted Janitrol gas heater, varsol cleaning station w / 2 rotating lifts w / electric hoists, extras. Main shop has 3 full stalls, heavy duty work bench w / 2 large vices (1 air), 80 gallon air compressor, 4 - 14ft. overhead doors 1 acid pit (outside, needs servicing) 500 gal. oil recycle drum, 100 ton track press w / many attachments and a ""big"" press in back of shop that houses portable track press. 2 varsol stations, plenty of cabinets. 1 large heavy duty pedestal grinder, 1 small wire wheel grinder, tons of inventory (filters, bearings, gaskets, etc.) parts that need re-organizing,hundreds of parts books and service manuals (mainly Cat, John Deere, Case, etc.).Shop has alarm system and apt. has video surveillance and monitor included, good surroundings, palm trees. Will assist if asked to introduce good customers to new owner / owners and answer questions or assist in transition. Finance will be 15% down and 6% interest rate over a 20 year period. Can be adjusted based on sale.","{'Location:': 'Bryan, TX', 'Inventory:': 'Included in asking price', 'Real Estate:': 'Owned', 'Building SF:': 'Included in asking price', 'Employees:': '4,000', 'Facilities:': '3', 'Competition:': 'Shop located in Bryan / College Station Tx., fast growing area about 7 miles from Texas A & M college, shop is in partial residential area @ edge of town about 500ft. off of Hwy. 21. Shop and real estate paid off, enough parking in front and side, no fence but also no issues w / theft. 1 storage trailer, upholstery shop next door. (Home Based)', 'Growth & Expansion:': 'Great promising area, all dealers and shops mainly on hwy. 21, all shops have to send off for crankshaft re-grinding and other services, a need for service calls and road repairs. W / machine shop you can due work and crankshaft re- grinding for all because of size of grinder (largest around). My father started this business in 1957 (moved to new shop location in 1983).', 'Support & Training:': 'Combo diesel repair shop + machine shop will fulfill 2 services in one and could also cater to performance engine building if desired. Could pursue ATM students needs by also performing custom repairs and or hi-performance needs. Shop also does hydralic cylinder repairs and can provide surrounding counties and dealers and other shops  w / crankshaft re-grinding and machine work. Can also get website and start listing many crankshafts, cyl. heads and misc. parts right away. All equipment is older but well cared for, needs re-organizing and new vision.', 'Reason for Selling:': 'Will assist in customer relations and questions, concerns.', 'Home-Based:': 'Been here over 40 years and ready to move on. No family to carry on or to ""will""'}",Business Opportunity,"The business has a long-standing operating history with unique asset value including specialized equipment, indicating potential stability. However, lack of disclosed revenue and seller earnings figures increase financial risk, and the significant number of employees suggests potentially high capital expenditures. The owner seems motivated but not seeking retirement, which could complicate the transition process.",5.0
